Filename;ActivityName;Location;ReferenceProduct
98311c04-1153-5ddf-9c37-7ca911d7b118_a9007f10-7e39-4d50-8f4a-d6d03ce3d673.spold;petroleum and gas production, offshore;NL;natural gas, high pressure
123ee5e7-dc9b-554b-86ce-6e9e7229972c_4550dc89-f2bb-45d5-ba33-7cd7d8d50e2d.spold;printed wiring board production, mounted mainboard, desktop computer, Pb containing;GLO;printed wiring board, mounted mainboard, desktop computer, Pb containing
4f82a383-bfd4-549f-b713-6d3c3579d0f0_16107ec9-1f44-4871-b9aa-6841f8fe3992.spold;tram production;RER;tram
d5d5f3e5-916f-58fd-b061-fbcaefabf75c_ec750cf4-a48f-4f2d-b40f-0c2f2f4cb6a0.spold;market for zinc coat, coils;GLO;zinc coat, coils
109ce62e-fe1a-5c25-b601-6aacf609ebf4_44e8a892-3178-4352-a898-722e68990fe9.spold;market for ethylene;RoW;ethylene
0605d7b4-649c-56fe-9372-476ca85bb8e4_ed63dc57-ee1a-4a0f-8896-4d022b6700ab.spold;sodium nitrate production, unrefined from caliche ore mining;CL;sodium nitrate, unrefined
b6352a56-a4b7-5166-b3b5-5bde84f1cd9f_794ea6cc-787f-4993-b8ef-e4b626ae0dcd.spold;market for greenhouse, plastic walls and roof;GLO;greenhouse, plastic walls and roof
69fd5a4c-baea-5e3c-a5e2-7b0ab1d5924a_3db648b2-8b8a-46c4-8e69-4ab60453b65f.spold;lorry production, 40 metric ton;RER;lorry, 40 metric ton
7e5b2b0a-3438-57b2-810f-db6b4b9a5a3a_69b3d58f-ddde-59c4-a78d-2ededd641aab.spold;market for land tenure, arable land, measured as carbon net primary productivity, forest, intensive;BR-PI;land tenure, arable land, measured as carbon net primary productivity, forest, intensive
f5e72e64-023b-5b10-b8d6-7fba5a16a2da_d69294d7-8d64-4915-a896-9996a014c410.spold;market for electricity, low voltage;JO;electricity, low voltage
ddcef1da-9125-5127-90d8-a309f297a62f_50c6fdc4-c997-4a54-91fa-dd343bcfc2c9.spold;vanadium-titanomagnetite mine operation and beneficiation;CN;titania slag, 94% titanium dioxide
21535942-f3f5-5ad1-8084-b4b6d8c1983f_637ee275-a239-4dcb-b084-abfa110dd65b.spold;electricity, from municipal waste incineration to generic market for electricity, medium voltage;FI;electricity, for reuse in municipal waste incineration only
c7b6e245-b41f-5345-9c47-a5882c343ae6_7c4dafff-fe18-45c0-92e4-857950032abb.spold;market for inorganic potassium fertiliser, as K2O;AR;inorganic potassium fertiliser, as K2O
ae260619-0048-527b-aa67-64ed1b3fc23b_947a85fa-114e-4d9e-b36c-3293e48ea5ae.spold;polyethylene production, low density, granulate;RoW;polyethylene, low density, granulate
500a16a5-4c04-59eb-a563-12b39fd6f5a4_4941665e-41a5-4b33-973a-a029e13f3aec.spold;market for sewage sludge, 70% water, WWT, rainwater mineral oil storage;RoW;sewage sludge, 70% water, WWT, rainwater mineral oil storage
8ba9f118-6461-5357-8387-26de5eaa0eea_9c67682b-ff8a-4de9-b491-44ee73760ab0.spold;market for paper machine;GLO;paper machine
630347ff-cc64-557f-aaed-82ead4b3bb11_1c5d51e7-9762-5fbb-b707-03198c65b424.spold;natural gas, burned in gas turbine;EC;natural gas, burned in gas turbine
2c30c6ac-10d4-5c06-adf2-8950497cfcf1_02a08ad3-a2d4-4d88-bbdc-f4c378f38b2b.spold;market for chromium steel removed by drilling, conventional;GLO;chromium steel removed by drilling, conventional
3fae1ee3-9ea3-52b1-833e-1eae075a4283_7cb00a21-30f1-4f9f-b2e4-48ee9170c8d1.spold;catch crop growing, sunflower, August-October, organic fertiliser 20 kg N;RoW;sunflower silage
a5d6ca4e-4439-5bff-aefd-ffa5a88aec03_d5c99e46-7caa-4a97-b29d-9ceffdec1e75.spold;chlorosulfonic acid production;RoW;chlorosulfonic acid
d9345b9e-7cb6-5bd4-acf4-11d6798c5a94_1f5ef0f3-229e-40de-b957-8e0b7eddc3f6.spold;heat and power co-generation unit construction, 200kW electrical, diesel SCR, components for electricity only;RER;heat and power co-generation unit, 200kW electrical, diesel SCR, components for electricity only
89d9bdbe-3ec2-57ac-a249-48e2b766b7a7_609fae33-2e89-4b99-8129-b1f80a6dda33.spold;natural gas pressure reduction, from high to low pressure;NL;natural gas, low pressure
49497d9c-e5c2-5db9-bf72-fca9e796f61c_c6deb1b3-386b-4c16-8399-29d0283d2673.spold;market for road maintenance;RoW;road maintenance
9e2da09c-8f32-52a0-bc6b-b9dcabe26320_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted;CN-HB;electricity, low voltage
c2fe9fe3-2245-5260-8c35-fb6fb12b8413_3f5f5aef-3833-43d4-8b81-44123105afd7.spold;irrigation, sprinkler;ZA;irrigation
7e2f8d98-cf05-57ec-845b-f21e1d504ee9_8234f6bf-7046-4ef2-bc74-958ceb01b56c.spold;sulfur dioxide production, liquid;RoW;sulfur dioxide, liquid
8701f832-2e99-5f98-ab8b-4baa7a55c6f2_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted;CN-XZ;electricity, low voltage
f76f087a-cb8e-5da2-a183-7756b6c48d2f_118a9202-6b68-44aa-82b5-2c2bf5bc02cf.spold;formic acid production, methyl formate route;RER;formic acid
997c8270-f870-5103-b9fe-904808c73a71_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b.spold;operation, solar collector system, Cu flat plate collector, multiple dwelling, for hot water;CA-QC;heat, central or small-scale, other than natural gas
51625cc4-5805-5467-9897-0d6d572a4418_b0b26bf6-ed2c-4844-a0be-aa7cef435585.spold;water pump operation, electric;IN;water pump operation, electric
59a588e1-3e13-57b6-b59f-e41c1a1de4af_ee02b2e7-9c42-4fe3-904b-2a4a6f221656.spold;ethoxylated alcohol (AE7) production, coconut oil;RER;ethoxylated alcohol (AE7)
0c37b73b-20e3-5f04-96e8-b70b1257b142_df12f8f5-a3e3-4506-9d86-b33205d21a52.spold;rare earth oxides production, from rare earth oxide concentrate, 50% REO;CN-NM;cerium oxide
8c97818e-1a6d-5729-8219-c1984b96615c_ce62eef5-8398-4149-9418-5bff3cad94ec.spold;expansion vessel production, 25l;RoW;expansion vessel, 25l
31f782d8-0cbb-5766-a180-e25a37580ff6_63ead738-2005-498c-8359-7f65c134a1a4.spold;market for heat, from steam, in chemical industry;RoW;heat, from steam, in chemical industry
789e911f-1353-55a9-9c79-3a959dc8e058_44defed2-3dc7-4d59-b3bc-23dacf1b9140.spold;aluminium, ingot, primary, import from Northern America;IAI Area, EU27 & EFTA;aluminium, primary, ingot
3800ee72-8d53-5311-843c-5161b73a7b17_448b6d35-c6d6-42d9-9e63-c19b9a0a6496.spold;distribution network construction, electricity, low voltage;CH;distribution network, electricity, low voltage
ebf104d2-208a-56d2-84ca-62a174a04e34_b6f623c7-3362-46ea-b0a6-ee15925936e2.spold;petrol blending for two-stroke engines;Europe without Switzerland;petrol, two-stroke blend
ca474d06-5ef5-59f9-8c95-77e0305de59c_a9007f10-7e39-4d50-8f4a-d6d03ce3d673.spold;market for natural gas, high pressure;JP;natural gas, high pressure
4606aa5e-cf61-5efb-b23a-9c92ce3da0ae_3fdbecc2-bb86-4c4b-8f5c-7b80e5e365c8.spold;concrete production, 25MPa, for building construction, with cement, CEM III/A;GLO;concrete, 25MPa
cc576b4c-69fe-5ca7-9eaf-775aada1e601_00478901-732f-4bf4-81cc-2255f9874512.spold;market for waste polypropylene;HU;waste polypropylene
6b568b82-c6be-5318-abaf-dcc1495f9182_53ec78cd-0c3d-4e52-9664-9046d0786087.spold;market for clover seed, Swiss integrated production, at farm;GLO;clover seed, Swiss integrated production, at farm
d954c7c2-0adb-5b5a-a553-64fc2997cf7d_9b9edcf3-0539-4642-9516-0df642a5c41a.spold;clear-cutting, grassland to arable land, perennial crop;BE;land tenure, arable land, measured as carbon net primary productivity, perennial crop
8f36a2aa-34f6-5ba6-843b-925a40b31f6d_9b9edcf3-0539-4642-9516-0df642a5c41a.spold;clear-cutting, secondary forest to arable land, perennial crop;CI;land tenure, arable land, measured as carbon net primary productivity, perennial crop
4dd617fa-eabb-5610-8213-ec2a0492e3a1_8cb650d5-8a48-4719-81b1-2080b3b4387f.spold;steel production, low-alloyed, hot rolled;RoW;steel, low-alloyed, hot rolled
62cd08ee-d45c-51ac-a7c1-e14a2a3bccfd_e7a3abb3-289e-4246-b875-6aabe1a7ad79.spold;compressed air production, 1000 kPa gauge, <30kW, average generation;RoW;compressed air, 1000 kPa gauge
d09e9bf2-6529-5c5a-be5e-47348524775b_3317126a-4dd7-4047-9ccf-163f94382c94.spold;transport, freight, aircraft, dedicated freight, long haul;GLO;transport, freight, aircraft, long haul
0d4f0820-8f61-523f-a977-c6ec08c3fe89_d69294d7-8d64-4915-a896-9996a014c410.spold;market group for electricity, low voltage;ENTSO-E;electricity, low voltage
477ec456-cb32-53b8-80e8-016053039e54_463fad24-d1d2-4a5d-9bb4-029d5b553d65.spold;potato starch production;DE;potato starch
a5214107-4a42-5d0c-9152-b683e0d001b7_d1a4a803-c563-4740-84cf-3c21a488bd74.spold;treatment of scrap steel, inert material landfill;CH;scrap steel
034a0de0-e147-50f5-92d3-bb2626e771df_d51e5a32-c20a-4da6-8d58-31f344b50c00.spold;market for waste graphical paper;CO;waste graphical paper
4f9e8727-5b97-5c66-a0cb-7041614beec4_dadc7057-9041-4fae-893c-20aba9725f29.spold;maize grain production, second crop;BR-PR;maize grain
8a487805-50c8-522d-b277-cfcc79a8120e_1c5d51e7-9762-5fbb-b707-03198c65b424.spold;natural gas, burned in gas turbine;RoE;natural gas, burned in gas turbine
fc9ba1d1-56ad-5955-82bb-b34c5f86bc69_68db7412-ba35-488b-8a45-9a9f48448522.spold;nitric acid production, product in 50% solution state;SAS;nitric acid, without water, in 50% solution state
64f77176-9277-5010-a74c-87e92aef2568_4c2bb0f0-422d-4fb3-bcfe-a36ef1b55874.spold;market for land tenure, arable land, measured as carbon net primary productivity, annual crop;AU;land tenure, arable land, measured as carbon net primary productivity, annual crop
a50267c6-42f0-509f-826b-20b653225f27_75137e7d-0cdd-41a8-9a0d-8b926a27e5a5.spold;uranium enrichment diffusion facility construction;RoW;uranium enrichment diffusion facility
23631aa1-194f-5e11-b2b4-7ad3cfdf33bc_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, oil;FI;electricity, high voltage
d62cf156-1fb1-5e55-a526-036769875af5_90da97fd-c0fa-4ccb-bdda-90ace015aed6.spold;treatment of sewage sludge, 70% water, WWT, heat carrier liquid, 40% C3H8O2, municipal incineration;GLO;sewage sludge, 70% water, WWT, heat carrier liquid, 40% C3H8O2
5b89a518-8412-5737-8016-dc1530d20e98_1458c180-5333-475e-88d2-7886d76e779e.spold;lath, softwood, raw, air drying to u=20%;Europe without Switzerland;sawnwood, lath, softwood, raw, dried (u=20%)
64c0dbaf-6cf2-59d3-bd01-fbb796395d03_29ceec7a-ef32-4917-acae-092fab0ffee2.spold;multi-Si wafer production;RER;multi-Si wafer
583243dc-8d24-51f7-b94c-160a03320c6f_34967617-78b9-4120-9fbc-b8bf2d3c115b.spold;tomato production, fresh grade, in heated greenhouse;NL;tomato, fresh grade
10314682-a94e-5805-b2b4-e5cf3c5d5d85_fbf29074-ba90-49aa-9216-93c5dd3aba4e.spold;market for pea seed, for sowing;GLO;pea seed, for sowing
54965a07-f0fc-5ec6-90b0-bd95c81d2e09_34967617-78b9-4120-9fbc-b8bf2d3c115b.spold;tomato production, fresh grade, in heated greenhouse;RoW;tomato, fresh grade
bc1290d9-1577-5931-9da7-d0eb2255ed4c_d3d23054-a030-4284-9cfb-c464e70ec865.spold;treatment of coal gas, in power plant;BE;coal gas
b016b33b-9975-5695-be62-668c5bd1aeeb_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hydro, pumped storage;HR;electricity, high voltage
51953266-e807-59a5-bf1d-4a8d7dec20b2_e180c07f-fa94-4f7c-8a2f-32cb78f52bd6.spold;synthetic fuel production, from coal, high temperature Fisher-Tropsch operations;ZA;petrol, unleaded
6e74df90-a324-506c-83d9-4ba97db4a40b_7b0f3487-1bfa-4c7b-a654-448c9acc31e1.spold;market for petrol, 15% ETBE additive by volume, with ethanol from biomass;GLO;petrol, 15% ETBE additive by volume, with ethanol from biomass
69c60757-5917-5a92-a37b-de428237470d_7310faf6-857d-4013-8fa4-043200a2c0e7.spold;anode production, silicon coated graphite, NCA, for Li-ion battery;CN;anode, silicon coated graphite, for Li-ion battery
baa5a168-25b9-53f2-9060-492029963fb5_7225e2a6-7fd6-40e2-b341-f097b027d119.spold;application of plant protection product, by field sprayer;CH;application of plant protection product, by field sprayer
7255c3e5-2353-580f-80bc-9f12d00effa8_f5e6f99a-f834-4a4d-8933-4a170816787c.spold;brass drilling, computer numerical controlled;RER;brass removed by drilling, computer numerical controlled
7a67ecf2-dbe4-5ed0-8cb0-a3464c889fb1_b33c0cdb-486f-4421-9056-30c5ea6111b0.spold;market for maize grain, feed, organic;GLO;maize grain, feed, organic
5e139ec9-61f1-5dbe-83a5-1ef0014940a5_a5309c08-cc71-402e-b870-163a09ee0742.spold;market for sheet rolling, aluminium;GLO;sheet rolling, aluminium
52bd15d0-917f-5430-9cc9-f776e69c9271_2966d161-5281-47d6-86d3-efbb0a4b2110.spold;market group for heavy fuel oil;RER;heavy fuel oil
a9c5f9ad-ba38-51d8-9bff-fd67b5308211_9bf93431-5120-48f7-bd4a-350396f1cec6.spold;market for residues, MSWI-WWT, rainwater mineral oil storage;Europe without Switzerland;residues, MSWI-WWT, rainwater mineral oil storage
442beb33-9df9-59b5-8012-44c91690f4b3_1c5d51e7-9762-5fbb-b707-03198c65b424.spold;natural gas, burned in gas turbine;GB;natural gas, burned in gas turbine
7bb2291e-4732-55e2-9e09-132fede9aece_6119f30b-32d1-43dc-bc2e-9f0b3320af15.spold;market for pyrazole;GLO;pyrazole
b26f319f-b32c-5dba-8c45-c697c136b1b5_63bf19bc-8cbc-4d14-906e-abfa110dbb5f.spold;treatment of sulfidic tailings, from gold mine operation, tailings impoundment;PE;sulfidic tailings, from gold mine operation
43638694-e774-5038-ad1b-bfd4925e9901_361e78e0-0094-48d2-b9a2-2c70921e5c1e.spold;market for neodymium oxide;GLO;neodymium oxide
fc3804e0-df71-5d54-a62f-7e2e10611ace_e6406c60-b8cf-4ee5-af0b-df43c146018c.spold;market for ethylene vinyl acetate copolymer;RER;ethylene vinyl acetate copolymer
8692a19e-a4f1-5e98-94de-e1c58456f019_7fbe7184-9e9e-4a21-bd42-fa630266af1d.spold;market for battery, lead acid, rechargeable, stationary;GLO;battery, lead acid, rechargeable, stationary
b80c5a22-f737-5a92-91a2-735f12de2f77_7473b8ec-7773-4af7-9547-bb1c31bf6877.spold;mine construction, underground, non-ferrous metal;GLO;mine infrastructure, underground, non-ferrous metal
833eacac-9c88-5268-8ba5-9f0303da33e2_efccec02-11ea-40fb-8ca9-0d4afcff3777.spold;television production;GLO;television
22d7c78c-d381-532c-ba61-c18935affcfd_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;electricity voltage transformation from high to medium voltage;MA;electricity, medium voltage
c42a942f-fc13-504a-b558-b42855c9eeec_18a6365f-6659-46d3-8e04-85235c2109cb.spold;lithium manganese oxide production;GLO;lithium manganese oxide
355a81fe-03d3-5da1-8c6e-702887a64056_254f15c9-25c1-4f01-a416-5c1359124d97.spold;market for metal working machine, unspecified;RoW;metal working machine, unspecified
81de8053-773e-596b-a916-ceb2c7ee6688_adb8247d-8bbd-45aa-b111-289d0e5e2307.spold;market for scrap copper;RoW;scrap copper
a1396bc1-dc2e-5a04-b697-1f87681bbd14_0a3a160b-61be-48f3-9cc9-206b0f504195.spold;aubergine production, in heated greenhouse;GLO;aubergine
33f940f9-4ed4-52b1-8230-849d71cbd6d5_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hydro, reservoir, non-alpine region;IN-ML;electricity, high voltage
ee7c067a-3c5b-524e-8a2e-1e7709b1bb15_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, oil;CA-QC;electricity, high voltage
a64a07f7-4f6a-513e-896f-8391f9cf0014_5543d899-1cbd-4acf-a770-befd41102943.spold;hydroformylation of propylene;RER;1-butanol
ac96de86-674e-56fb-9c17-b409c41824ec_dae141a8-7daa-4f03-a649-b85b718ac65b.spold;market group for waste glass;Europe without Switzerland;waste glass
399c2842-933e-5938-8dd2-2278885b871a_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;market for electricity, medium voltage;MY;electricity, medium voltage
7680f064-0a97-58fe-a7c8-704f7f1ebc1f_1ff7f238-0259-4b52-8c62-503a50be5a46.spold;ethoxylated alcohol (AE3) production, petrochemical;RoW;ethoxylated alcohol (AE3)
2aa85e66-d1f6-5dcd-9814-54dea9184388_e2f62697-57d4-42fe-95bf-c85fd32a9cf0.spold;sheet rolling, steel;RoW;sheet rolling, steel
699c772a-e08d-546f-80bc-6225ecb73854_2bdd98d4-0ef8-4c4c-a1b2-f5de5e4786af.spold;market for air filter, in exhaust air valve;GLO;air filter, in exhaust air valve
f3f13b97-9089-58d3-a194-6a22df3964c5_b89dadb0-75e9-44fd-8d41-1ec8dcce23b6.spold;light fuel oil production, petroleum refinery operation;Europe without Switzerland;light fuel oil
53fabfa0-fea9-5332-a730-c59c212c2e63_76730140-7a50-4f70-9149-14955181310e.spold;market for paper mill, integrated;GLO;paper mill, integrated
70a92c57-6ad0-566b-8f6d-d1124e23f12b_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, 1-3MW turbine, offshore;CN-SH;electricity, high voltage
eabb9d54-9c81-5701-9e4b-5c0f052846cb_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;market for electricity, medium voltage;CW;electricity, medium voltage
f63e786b-eba4-54c3-a367-ef66ce53f3b7_1d32b849-121f-4d23-853c-fa2bf55c42e9.spold;market for land use change, annual crop;IL;land use change, annual crop
1c6604bd-3fa1-5770-8541-0bc0113c1ed8_6f2eb438-cde2-4d07-a770-d023a988a9c4.spold;clinker production;RoW;waste wood, untreated
7b6b37a3-5204-5489-86c8-2e49aef17d3c_50306184-2a7e-4825-8e5d-fe8e674d1274.spold;treatment of biowaste, municipal incineration with fly ash extraction;CH;biowaste
7cbb93ee-1860-56a1-af17-48bc5f889c4e_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 570kWp open ground installation, multi-Si;CN-SH;electricity, low voltage
a1e9b77b-9f90-5b7f-9cb8-4cff90328bf1_291fc06d-1b3e-4077-aabb-346b588ed24b.spold;diesel, import from RoW;ZA;diesel
cde0bfba-34b0-58db-bc97-1ccc1780ad41_eefe397e-3721-4b7a-9373-5e14c85af55c.spold;market for sewage sludge, 97% water, WWT, WW from pig iron production;CH;sewage sludge, 97% water, WWT, WW from pig iron production
9215e093-44e9-529f-af41-a77c4a65aa6e_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, nuclear, pressure water reactor;DE;electricity, high voltage
d2df513e-7fe3-5340-a2b4-760919a54ad7_4d8591e3-c13b-4364-8fd9-c48c3996588a.spold;ammonium thiocyanate production;GLO;ammonium thiocyanate
24d38d01-9855-5894-ad7f-818c743de54d_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from SI;AT;electricity, high voltage
8f2b1c87-ca70-557f-8292-8f468f561728_9ad7f2d2-18aa-45e1-9798-8cf8c26ea2ac.spold;melon production;GLO;melon
b27fc183-ff19-518a-9ae8-ea49cc8aae60_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat production, softwood chips from forest, at furnace 1000kW;CH;heat, district or industrial, other than natural gas
f2c4bfc1-830e-5a0b-bd97-decb8df0c3b1_76ab0018-e176-43e0-b42c-12e82b937fef.spold;treatment of hard coal ash, residual material landfill;DE;hard coal ash
6a863741-8a6e-5c3e-b3c4-8b69def04f6c_818559f3-b129-4e35-9b12-b5ab589c178a.spold;treatment of waste plaster-cardboard sandwich, recycling;CH;waste plaster-cardboard sandwich
05f95959-5c72-54c7-9d76-acc9f18102fc_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from CA-NF;CA-QC;electricity, high voltage
e01c8940-1b7b-5ddf-8d47-b33f23068e16_ee8b9319-f0d0-4713-9478-0a0fd0596095.spold;market for generator, mini CHP plant;GLO;generator, mini CHP plant
fd7acf69-3a3d-5050-ae33-926526afe7bb_d69294d7-8d64-4915-a896-9996a014c410.spold;market for electricity, low voltage;RU;electricity, low voltage
bf0cfb6f-a122-56c9-a1ab-b3bed7a5a9f4_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;market for electricity, medium voltage;NZ;electricity, medium voltage
3932166c-6556-5083-aff1-dd636b928b16_5bf224ae-3af5-4eb2-9493-330c16472ca2.spold;market for waste polyethylene/polypropylene product;CH;waste polyethylene/polypropylene product
61649b95-7bf7-5565-95a7-2085fd7c878d_d16a46cf-4cbd-592c-8b46-f91333d63b5d.spold;glued laminated timber production, average glue mix;Europe without Switzerland;glued laminated timber, average glue mix
